;ir_1;red;green;blue;vis_1;vis_2;vis_3;ir_2;ir_3;intervention
15866;3610.0;33.0;20.0;2.0;530.0;94.0;7.0;677.0;189.0;uniform_t_vis_3_strong
15867;13474.0;39.0;59.0;69.0;4276.0;695.0;27.0;1889.0;557.0;uniform_t_vis_3_strong
15868;7093.0;33.0;37.0;62.0;2934.0;550.0;12.0;1551.0;435.0;uniform_t_vis_3_strong
15869;9365.0;68.0;2.0;26.0;1492.0;231.0;9.0;1334.0;254.0;uniform_t_vis_3_strong
15870;1394.0;15.0;10.0;9.0;307.0;38.0;1.0;184.0;64.0;uniform_t_vis_3_strong
15871;10942.0;80.0;4.0;19.0;1426.0;238.0;8.0;1694.0;464.0;uniform_t_vis_3_strong
15872;12224.0;27.0;62.0;65.0;4733.0;569.0;12.0;1403.0;508.0;uniform_t_vis_3_strong
15873;846.0;7.0;17.0;0.0;202.0;25.0;0.0;143.0;33.0;uniform_t_vis_3_strong
15874;6786.0;17.0;61.0;58.0;2409.0;610.0;23.0;1429.0;313.0;uniform_t_vis_3_strong
15875;16250.0;57.0;67.0;38.0;4146.0;517.0;12.0;2241.0;414.0;uniform_t_vis_3_strong
15876;9178.0;37.0;11.0;74.0;3823.0;576.0;24.0;1236.0;367.0;uniform_t_vis_3_strong
15877;12303.0;36.0;70.0;85.0;6027.0;885.0;14.0;1983.0;613.0;uniform_t_vis_3_strong
15878;5932.0;1.0;54.0;42.0;2640.0;410.0;17.0;1022.0;267.0;uniform_t_vis_3_strong
15879;7899.0;46.0;2.0;53.0;2279.0;327.0;7.0;1116.0;278.0;uniform_t_vis_3_strong
15880;9075.0;20.0;74.0;50.0;3139.0;633.0;11.0;1646.0;306.0;uniform_t_vis_3_strong
15881;19426.0;84.0;69.0;6.0;2973.0;442.0;2.0;2426.0;596.0;uniform_t_vis_3_strong
15882;4696.0;11.0;30.0;49.0;2428.0;330.0;14.0;703.0;171.0;uniform_t_vis_3_strong
15883;6729.0;33.0;24.0;32.0;1682.0;227.0;11.0;811.0;268.0;uniform_t_vis_3_strong
15884;10631.0;13.0;79.0;38.0;3632.0;442.0;17.0;1249.0;323.0;uniform_t_vis_3_strong
15885;1581.0;2.0;10.0;32.0;938.0;154.0;2.0;273.0;88.0;uniform_t_vis_3_strong
15886;11511.0;80.0;38.0;13.0;1647.0;305.0;15.0;1986.0;515.0;uniform_t_vis_3_strong
15887;12564.0;84.0;5.0;28.0;1856.0;259.0;5.0;1616.0;567.0;uniform_t_vis_3_strong
15888;17890.0;70.0;63.0;17.0;2978.0;411.0;12.0;2178.0;654.0;uniform_t_vis_3_strong
15889;11525.0;78.0;8.0;23.0;1635.0;201.0;7.0;1391.0;399.0;uniform_t_vis_3_strong
15890;3767.0;31.0;18.0;11.0;605.0;76.0;2.0;427.0;159.0;uniform_t_vis_3_strong
15891;8610.0;20.0;72.0;29.0;2753.0;392.0;18.0;1269.0;284.0;uniform_t_vis_3_strong
15892;18288.0;81.0;50.0;73.0;4840.0;710.0;39.0;2705.0;978.0;uniform_t_vis_3_strong
15893;17174.0;69.0;37.0;69.0;4892.0;680.0;30.0;2143.0;683.0;uniform_t_vis_3_strong
15894;8191.0;38.0;7.0;77.0;3943.0;486.0;20.0;1180.0;435.0;uniform_t_vis_3_strong
15895;3268.0;28.0;12.0;27.0;949.0;121.0;10.0;501.0;119.0;uniform_t_vis_3_strong
15896;11962.0;46.0;63.0;60.0;3824.0;707.0;20.0;2100.0;448.0;uniform_t_vis_3_strong
15897;10687.0;83.0;23.0;11.0;1390.0;238.0;6.0;1815.0;640.0;uniform_t_vis_3_strong
15898;15020.0;63.0;83.0;10.0;2206.0;433.0;13.0;2114.0;728.0;uniform_t_vis_3_strong
15899;20467.0;74.0;80.0;51.0;5210.0;786.0;36.0;3352.0;779.0;uniform_t_vis_3_strong
15900;7079.0;10.0;47.0;56.0;3274.0;426.0;28.0;873.0;241.0;uniform_t_vis_3_strong
15901;2660.0;5.0;10.0;50.0;1734.0;372.0;13.0;517.0;118.0;uniform_t_vis_3_strong
15902;13481.0;71.0;22.0;64.0;3604.0;493.0;21.0;1915.0;627.0;uniform_t_vis_3_strong
15903;13095.0;50.0;74.0;15.0;2700.0;381.0;9.0;1801.0;381.0;uniform_t_vis_3_strong
15904;10802.0;45.0;40.0;42.0;2960.0;443.0;5.0;1595.0;383.0;uniform_t_vis_3_strong
15905;21886.0;84.0;71.0;76.0;5636.0;594.0;31.0;2264.0;953.0;uniform_t_vis_3_strong
15906;13993.0;79.0;29.0;38.0;2630.0;482.0;10.0;2397.0;538.0;uniform_t_vis_3_strong
15907;7507.0;6.0;39.0;73.0;3761.0;551.0;12.0;1028.0;407.0;uniform_t_vis_3_strong
15908;9725.0;29.0;52.0;52.0;3347.0;462.0;10.0;1489.0;462.0;uniform_t_vis_3_strong
15909;18666.0;80.0;47.0;56.0;4526.0;581.0;19.0;2431.0;557.0;uniform_t_vis_3_strong
15910;7624.0;20.0;70.0;29.0;2502.0;324.0;13.0;1001.0;303.0;uniform_t_vis_3_strong
15911;1400.0;16.0;2.0;12.0;317.0;44.0;0.0;174.0;38.0;uniform_t_vis_3_strong
15912;2013.0;5.0;5.0;39.0;1365.0;179.0;4.0;331.0;102.0;uniform_t_vis_3_strong
15913;12094.0;17.0;68.0;70.0;4885.0;594.0;25.0;1454.0;477.0;uniform_t_vis_3_strong
15914;3306.0;3.0;40.0;26.0;1152.0;211.0;4.0;573.0;201.0;uniform_t_vis_3_strong
15915;7368.0;28.0;1.0;84.0;3597.0;599.0;18.0;1075.0;418.0;uniform_t_vis_3_strong
15916;11540.0;40.0;45.0;52.0;3377.0;645.0;11.0;1927.0;325.0;uniform_t_vis_3_strong
15917;8217.0;39.0;36.0;59.0;3173.0;520.0;21.0;1442.0;378.0;uniform_t_vis_3_strong
15918;7397.0;37.0;69.0;20.0;1947.0;301.0;11.0;1420.0;402.0;uniform_t_vis_3_strong
15919;7666.0;35.0;33.0;62.0;3076.0;516.0;25.0;1455.0;489.0;uniform_t_vis_3_strong
15920;9105.0;2.0;76.0;54.0;3682.0;471.0;17.0;1109.0;440.0;uniform_t_vis_3_strong
15921;8818.0;36.0;28.0;61.0;3176.0;472.0;19.0;1200.0;346.0;uniform_t_vis_3_strong
15922;10258.0;42.0;37.0;47.0;2772.0;473.0;23.0;1597.0;421.0;uniform_t_vis_3_strong
15923;2762.0;5.0;8.0;52.0;1619.0;350.0;11.0;496.0;172.0;uniform_t_vis_3_strong
15924;17391.0;71.0;71.0;74.0;5090.0;934.0;29.0;3146.0;734.0;uniform_t_vis_3_strong
15925;9938.0;28.0;84.0;24.0;2538.0;402.0;16.0;1452.0;413.0;uniform_t_vis_3_strong
15926;7626.0;30.0;30.0;66.0;2970.0;466.0;14.0;1087.0;340.0;uniform_t_vis_3_strong
15927;10360.0;26.0;71.0;64.0;3897.0;641.0;27.0;1456.0;413.0;uniform_t_vis_3_strong
15928;10429.0;70.0;12.0;24.0;1594.0;211.0;9.0;1265.0;405.0;uniform_t_vis_3_strong
15929;7801.0;37.0;47.0;14.0;1692.0;209.0;13.0;1021.0;237.0;uniform_t_vis_3_strong
15930;11690.0;46.0;20.0;74.0;4335.0;412.0;22.0;1254.0;435.0;uniform_t_vis_3_strong
15931;5063.0;21.0;20.0;61.0;2366.0;404.0;16.0;798.0;208.0;uniform_t_vis_3_strong
15932;11348.0;33.0;49.0;74.0;4269.0;549.0;25.0;1607.0;553.0;uniform_t_vis_3_strong
15933;7752.0;28.0;26.0;39.0;2748.0;295.0;9.0;867.0;232.0;uniform_t_vis_3_strong
15934;6882.0;43.0;22.0;43.0;1858.0;329.0;7.0;1109.0;322.0;uniform_t_vis_3_strong
15935;14309.0;24.0;83.0;56.0;5098.0;584.0;10.0;1590.0;463.0;uniform_t_vis_3_strong
15936;9052.0;2.0;69.0;48.0;3757.0;487.0;21.0;1174.0;321.0;uniform_t_vis_3_strong
15937;7660.0;48.0;29.0;8.0;1065.0;169.0;10.0;1118.0;434.0;uniform_t_vis_3_strong
15938;12646.0;3.0;85.0;69.0;5113.0;690.0;22.0;1526.0;412.0;uniform_t_vis_3_strong
15939;6426.0;19.0;6.0;76.0;3322.0;439.0;11.0;722.0;195.0;uniform_t_vis_3_strong
15940;11673.0;53.0;49.0;40.0;3242.0;500.0;19.0;1733.0;550.0;uniform_t_vis_3_strong
15941;8103.0;42.0;18.0;39.0;2170.0;284.0;8.0;1176.0;262.0;uniform_t_vis_3_strong
15942;11700.0;36.0;60.0;73.0;4662.0;711.0;22.0;1823.0;399.0;uniform_t_vis_3_strong
15943;7489.0;55.0;23.0;6.0;975.0;168.0;8.0;1296.0;364.0;uniform_t_vis_3_strong
15944;14679.0;72.0;14.0;39.0;2903.0;338.0;12.0;1752.0;567.0;uniform_t_vis_3_strong
15945;13199.0;56.0;85.0;14.0;2683.0;495.0;11.0;2351.0;787.0;uniform_t_vis_3_strong
15946;12516.0;62.0;26.0;52.0;2986.0;466.0;10.0;1573.0;532.0;uniform_t_vis_3_strong
15947;4057.0;10.0;26.0;44.0;1888.0;355.0;8.0;732.0;206.0;uniform_t_vis_3_strong
15948;15043.0;69.0;8.0;64.0;3736.0;514.0;20.0;1918.0;542.0;uniform_t_vis_3_strong
15949;6957.0;37.0;38.0;26.0;1677.0;245.0;15.0;978.0;365.0;uniform_t_vis_3_strong
15950;11753.0;12.0;78.0;77.0;5127.0;723.0;29.0;1629.0;416.0;uniform_t_vis_3_strong
15951;21527.0;82.0;61.0;51.0;5146.0;645.0;17.0;2524.0;724.0;uniform_t_vis_3_strong
15952;6039.0;44.0;20.0;18.0;1088.0;190.0;11.0;1149.0;274.0;uniform_t_vis_3_strong
15953;12238.0;48.0;16.0;84.0;4719.0;567.0;29.0;1419.0;480.0;uniform_t_vis_3_strong
15954;14150.0;83.0;4.0;22.0;1750.0;227.0;6.0;1648.0;544.0;uniform_t_vis_3_strong
15955;11679.0;44.0;39.0;55.0;3691.0;518.0;5.0;1565.0;455.0;uniform_t_vis_3_strong
15956;12842.0;64.0;50.0;8.0;2099.0;232.0;8.0;1404.0;411.0;uniform_t_vis_3_strong
15957;8202.0;64.0;7.0;10.0;943.0;153.0;7.0;1323.0;447.0;uniform_t_vis_3_strong
15958;14353.0;83.0;0.0;16.0;1756.0;191.0;7.0;1698.0;473.0;uniform_t_vis_3_strong
15959;11675.0;29.0;68.0;85.0;4698.0;748.0;13.0;1978.0;440.0;uniform_t_vis_3_strong
15960;16944.0;54.0;70.0;52.0;4650.0;655.0;18.0;2418.0;739.0;uniform_t_vis_3_strong
15961;8662.0;69.0;6.0;5.0;1015.0;124.0;5.0;1296.0;376.0;uniform_t_vis_3_strong
15962;8447.0;13.0;77.0;18.0;2386.0;272.0;7.0;1076.0;239.0;uniform_t_vis_3_strong
15963;20561.0;84.0;84.0;16.0;3646.0;504.0;22.0;2927.0;798.0;uniform_t_vis_3_strong
15964;9602.0;36.0;14.0;84.0;3958.0;479.0;14.0;1231.0;318.0;uniform_t_vis_3_strong
15965;11823.0;81.0;16.0;16.0;1628.0;216.0;3.0;1629.0;456.0;uniform_t_vis_3_strong
15966;20738.0;71.0;78.0;70.0;6580.0;787.0;33.0;2902.0;925.0;uniform_t_vis_3_strong
15967;18333.0;71.0;20.0;76.0;4842.0;628.0;7.0;1983.0;399.0;uniform_t_vis_3_strong
15968;6655.0;24.0;58.0;33.0;2332.0;324.0;16.0;1164.0;296.0;uniform_t_vis_3_strong
15969;11147.0;33.0;49.0;82.0;3834.0;755.0;25.0;1676.0;413.0;uniform_t_vis_3_strong
15970;5202.0;7.0;41.0;65.0;2682.0;360.0;16.0;884.0;290.0;uniform_t_vis_3_strong
15971;19432.0;66.0;52.0;85.0;5906.0;960.0;29.0;2935.0;831.0;uniform_t_vis_3_strong
15972;8631.0;6.0;83.0;61.0;3657.0;669.0;7.0;1735.0;440.0;uniform_t_vis_3_strong
15973;6341.0;7.0;44.0;67.0;3012.0;573.0;11.0;1128.0;402.0;uniform_t_vis_3_strong
15974;14217.0;49.0;23.0;77.0;4659.0;520.0;20.0;1391.0;418.0;uniform_t_vis_3_strong
15975;6384.0;46.0;1.0;35.0;1379.0;269.0;4.0;1088.0;318.0;uniform_t_vis_3_strong
15976;9115.0;38.0;49.0;10.0;1731.0;228.0;5.0;1093.0;251.0;uniform_t_vis_3_strong
15977;5859.0;41.0;8.0;35.0;1300.0;273.0;10.0;1045.0;250.0;uniform_t_vis_3_strong
15978;10427.0;55.0;35.0;27.0;2315.0;276.0;16.0;1462.0;600.0;uniform_t_vis_3_strong
15979;9684.0;20.0;70.0;44.0;3767.0;491.0;15.0;1255.0;521.0;uniform_t_vis_3_strong
15980;7861.0;8.0;62.0;51.0;2995.0;557.0;23.0;1151.0;266.0;uniform_t_vis_3_strong
15981;19186.0;55.0;63.0;80.0;4853.0;801.0;28.0;2229.0;750.0;uniform_t_vis_3_strong
15982;16212.0;62.0;80.0;3.0;2715.0;354.0;15.0;2034.0;660.0;uniform_t_vis_3_strong
15983;11849.0;66.0;13.0;34.0;2286.0;277.0;5.0;1644.0;412.0;uniform_t_vis_3_strong
15984;12048.0;7.0;77.0;77.0;5236.0;771.0;19.0;1701.0;420.0;uniform_t_vis_3_strong
15985;13597.0;55.0;60.0;41.0;3344.0;371.0;12.0;1571.0;465.0;uniform_t_vis_3_strong
15986;13691.0;53.0;70.0;17.0;2726.0;366.0;18.0;1713.0;591.0;uniform_t_vis_3_strong
15987;13275.0;38.0;64.0;62.0;4574.0;657.0;15.0;1845.0;517.0;uniform_t_vis_3_strong
15988;17072.0;54.0;71.0;73.0;4594.0;686.0;29.0;2321.0;660.0;uniform_t_vis_3_strong
15989;4965.0;20.0;53.0;2.0;1190.0;189.0;7.0;694.0;236.0;uniform_t_vis_3_strong
15990;4234.0;5.0;24.0;55.0;2710.0;396.0;8.0;714.0;155.0;uniform_t_vis_3_strong
15991;6864.0;46.0;46.0;4.0;1299.0;226.0;1.0;1258.0;224.0;uniform_t_vis_3_strong
15992;16881.0;34.0;85.0;81.0;5935.0;762.0;28.0;1947.0;493.0;uniform_t_vis_3_strong
15993;3025.0;20.0;14.0;30.0;1237.0;144.0;1.0;397.0;142.0;uniform_t_vis_3_strong
15994;17715.0;84.0;50.0;78.0;4501.0;784.0;27.0;2589.0;959.0;uniform_t_vis_3_strong
15995;12071.0;74.0;28.0;23.0;1742.0;307.0;6.0;1932.0;549.0;uniform_t_vis_3_strong
15996;20123.0;79.0;63.0;54.0;4860.0;630.0;12.0;2771.0;616.0;uniform_t_vis_3_strong
15997;8169.0;12.0;72.0;43.0;3140.0;445.0;9.0;1144.0;410.0;uniform_t_vis_3_strong
15998;14104.0;56.0;71.0;52.0;3418.0;624.0;17.0;2106.0;543.0;uniform_t_vis_3_strong
15999;3708.0;2.0;46.0;27.0;1487.0;210.0;9.0;642.0;200.0;uniform_t_vis_3_strong
16000;20111.0;62.0;72.0;74.0;5955.0;776.0;253.0;1098.0;702.0;uniform_t_ir_2_weak
16001;10748.0;64.0;6.0;47.0;2538.0;464.0;103.0;828.0;444.0;uniform_t_ir_2_weak
16002;10835.0;29.0;55.0;77.0;4276.0;629.0;144.0;798.0;376.0;uniform_t_ir_2_weak
16003;5437.0;16.0;61.0;18.0;1420.0;265.0;92.0;433.0;333.0;uniform_t_ir_2_weak
16004;11064.0;35.0;66.0;48.0;3628.0;559.0;187.0;602.0;571.0;uniform_t_ir_2_weak
16005;5792.0;34.0;42.0;6.0;909.0;187.0;40.0;506.0;236.0;uniform_t_ir_2_weak
16006;4891.0;2.0;4.0;85.0;3348.0;504.0;136.0;385.0;211.0;uniform_t_ir_2_weak
16007;15488.0;68.0;50.0;58.0;3834.0;623.0;131.0;1130.0;584.0;uniform_t_ir_2_weak
16008;8106.0;26.0;48.0;54.0;2850.0;463.0;134.0;508.0;360.0;uniform_t_ir_2_weak
16009;8960.0;48.0;23.0;50.0;2419.0;424.0;123.0;698.0;453.0;uniform_t_ir_2_weak
16010;11969.0;64.0;7.0;73.0;3405.0;512.0;116.0;1014.0;436.0;uniform_t_ir_2_weak
16011;4443.0;7.0;37.0;71.0;3013.0;495.0;162.0;500.0;327.0;uniform_t_ir_2_weak
16012;5782.0;40.0;2.0;32.0;1529.0;253.0;55.0;480.0;226.0;uniform_t_ir_2_weak
16013;12298.0;56.0;48.0;56.0;2831.0;494.0;172.0;922.0;628.0;uniform_t_ir_2_weak
16014;15744.0;56.0;66.0;26.0;3504.0;447.0;103.0;777.0;489.0;uniform_t_ir_2_weak
16015;18374.0;82.0;63.0;56.0;4763.0;554.0;166.0;1095.0;681.0;uniform_t_ir_2_weak
16016;9968.0;48.0;17.0;75.0;3618.0;511.0;145.0;798.0;390.0;uniform_t_ir_2_weak
16017;17906.0;80.0;67.0;65.0;4450.0;730.0;203.0;1267.0;737.0;uniform_t_ir_2_weak
16018;13636.0;65.0;35.0;73.0;3411.0;659.0;176.0;1069.0;584.0;uniform_t_ir_2_weak
16019;19453.0;79.0;85.0;32.0;3923.0;486.0;204.0;1175.0;956.0;uniform_t_ir_2_weak
16020;13028.0;53.0;45.0;69.0;4215.0;577.0;132.0;1330.0;422.0;uniform_t_ir_2_weak
16021;8475.0;60.0;20.0;3.0;1026.0;142.0;36.0;628.0;350.0;uniform_t_ir_2_weak
16022;10166.0;77.0;9.0;2.0;1068.0;201.0;49.0;865.0;446.0;uniform_t_ir_2_weak
16023;6436.0;42.0;6.0;30.0;1528.0;191.0;66.0;393.0;291.0;uniform_t_ir_2_weak
16024;12280.0;80.0;29.0;14.0;1668.0;271.0;80.0;774.0;504.0;uniform_t_ir_2_weak
16025;9101.0;65.0;2.0;46.0;2238.0;361.0;98.0;874.0;434.0;uniform_t_ir_2_weak
16026;20179.0;52.0;85.0;82.0;6448.0;650.0;264.0;1160.0;763.0;uniform_t_ir_2_weak
16027;5060.0;0.0;0.0;82.0;3569.0;579.0;142.0;413.0;208.0;uniform_t_ir_2_weak
16028;19074.0;77.0;67.0;70.0;5659.0;669.0;243.0;1261.0;853.0;uniform_t_ir_2_weak
16029;11151.0;76.0;2.0;45.0;2385.0;346.0;116.0;783.0;528.0;uniform_t_ir_2_weak
16030;18287.0;83.0;51.0;76.0;5176.0;693.0;169.0;1464.0;714.0;uniform_t_ir_2_weak
16031;12893.0;50.0;54.0;43.0;3174.0;457.0;117.0;891.0;480.0;uniform_t_ir_2_weak
16032;8171.0;25.0;72.0;22.0;2094.0;330.0;107.0;731.0;429.0;uniform_t_ir_2_weak
16033;12216.0;62.0;31.0;36.0;2488.0;407.0;90.0;946.0;403.0;uniform_t_ir_2_weak
16034;3421.0;16.0;28.0;30.0;1286.0;222.0;53.0;276.0;163.0;uniform_t_ir_2_weak
16035;16856.0;78.0;9.0;82.0;4420.0;695.0;203.0;1024.0;669.0;uniform_t_ir_2_weak
16036;14687.0;66.0;43.0;64.0;4433.0;723.0;154.0;1359.0;586.0;uniform_t_ir_2_weak
16037;8386.0;39.0;76.0;10.0;2109.0;326.0;92.0;764.0;445.0;uniform_t_ir_2_weak
16038;16421.0;78.0;68.0;45.0;3638.0;592.0;199.0;1220.0;873.0;uniform_t_ir_2_weak
16039;6726.0;48.0;4.0;65.0;2361.0;476.0;97.0;797.0;304.0;uniform_t_ir_2_weak
16040;21097.0;74.0;72.0;65.0;5143.0;727.0;182.0;1268.0;727.0;uniform_t_ir_2_weak
16041;15271.0;75.0;56.0;20.0;2549.0;338.0;135.0;1094.0;698.0;uniform_t_ir_2_weak
16042;14907.0;76.0;47.0;54.0;3244.0;609.0;194.0;1196.0;800.0;uniform_t_ir_2_weak
16043;6766.0;14.0;63.0;44.0;2623.0;416.0;136.0;578.0;351.0;uniform_t_ir_2_weak
16044;7756.0;59.0;25.0;2.0;1003.0;189.0;51.0;747.0;380.0;uniform_t_ir_2_weak
16045;6498.0;36.0;41.0;31.0;1624.0;336.0;83.0;617.0;305.0;uniform_t_ir_2_weak
16046;17693.0;85.0;38.0;56.0;4105.0;741.0;213.0;1230.0;901.0;uniform_t_ir_2_weak
16047;9962.0;63.0;9.0;43.0;2313.0;392.0;98.0;719.0;490.0;uniform_t_ir_2_weak
16048;8551.0;27.0;64.0;23.0;2065.0;350.0;80.0;599.0;277.0;uniform_t_ir_2_weak
16049;15280.0;50.0;81.0;56.0;4582.0;662.0;218.0;1173.0;719.0;uniform_t_ir_2_weak
16050;14523.0;48.0;83.0;66.0;4235.0;816.0;261.0;1212.0;864.0;uniform_t_ir_2_weak
16051;12524.0;56.0;52.0;64.0;4014.0;567.0;218.0;965.0;707.0;uniform_t_ir_2_weak
16052;13515.0;78.0;51.0;24.0;2426.0;465.0;102.0;1320.0;560.0;uniform_t_ir_2_weak
16053;11310.0;84.0;7.0;21.0;1564.0;248.0;43.0;943.0;351.0;uniform_t_ir_2_weak
16054;531.0;2.0;15.0;1.0;144.0;16.0;6.0;45.0;29.0;uniform_t_ir_2_weak
16055;13599.0;32.0;70.0;69.0;4467.0;576.0;197.0;802.0;674.0;uniform_t_ir_2_weak
16056;15755.0;72.0;48.0;72.0;4695.0;691.0;227.0;1325.0;781.0;uniform_t_ir_2_weak
16057;13106.0;67.0;18.0;77.0;4648.0;548.0;202.0;851.0;676.0;uniform_t_ir_2_weak
16058;17426.0;83.0;68.0;11.0;3119.0;431.0;100.0;1204.0;670.0;uniform_t_ir_2_weak
16059;3828.0;7.0;44.0;0.0;1125.0;141.0;38.0;217.0;153.0;uniform_t_ir_2_weak
16060;15957.0;84.0;46.0;50.0;3698.0;634.0;172.0;1008.0;766.0;uniform_t_ir_2_weak
16061;12022.0;83.0;12.0;50.0;2637.0;396.0;147.0;1050.0;628.0;uniform_t_ir_2_weak
16062;20952.0;78.0;56.0;83.0;5889.0;914.0;241.0;1669.0;723.0;uniform_t_ir_2_weak
16063;15904.0;82.0;48.0;25.0;2894.0;408.0;113.0;1388.0;684.0;uniform_t_ir_2_weak
16064;7824.0;17.0;62.0;42.0;2702.0;488.0;122.0;546.0;390.0;uniform_t_ir_2_weak
16065;13549.0;51.0;77.0;1.0;2869.0;398.0;77.0;1010.0;372.0;uniform_t_ir_2_weak
16066;11384.0;53.0;16.0;85.0;3903.0;715.0;171.0;785.0;513.0;uniform_t_ir_2_weak
16067;12400.0;43.0;57.0;45.0;3325.0;631.0;156.0;787.0;528.0;uniform_t_ir_2_weak
16068;17891.0;78.0;65.0;63.0;4700.0;602.0;197.0;1336.0;799.0;uniform_t_ir_2_weak
16069;15973.0;85.0;14.0;76.0;4529.0;723.0;177.0;1210.0;693.0;uniform_t_ir_2_weak
16070;5679.0;42.0;1.0;7.0;618.0;77.0;19.0;370.0;180.0;uniform_t_ir_2_weak
16071;17509.0;74.0;50.0;85.0;4856.0;841.0;210.0;1240.0;632.0;uniform_t_ir_2_weak
16072;12835.0;79.0;28.0;32.0;2420.0;382.0;124.0;999.0;633.0;uniform_t_ir_2_weak
16073;6096.0;2.0;40.0;79.0;3370.0;619.0;131.0;587.0;235.0;uniform_t_ir_2_weak
16074;5412.0;41.0;19.0;34.0;1260.0;264.0;79.0;508.0;343.0;uniform_t_ir_2_weak
16075;5479.0;11.0;31.0;67.0;2988.0;458.0;131.0;438.0;280.0;uniform_t_ir_2_weak
16076;18710.0;81.0;81.0;21.0;3744.0;514.0;109.0;1183.0;628.0;uniform_t_ir_2_weak
16077;18036.0;63.0;85.0;26.0;3686.0;491.0;163.0;1162.0;753.0;uniform_t_ir_2_weak
16078;13199.0;58.0;41.0;45.0;3111.0;456.0;141.0;909.0;513.0;uniform_t_ir_2_weak
16079;9717.0;41.0;70.0;34.0;2793.0;523.0;113.0;912.0;458.0;uniform_t_ir_2_weak
16080;8147.0;51.0;34.0;3.0;1210.0;164.0;49.0;657.0;358.0;uniform_t_ir_2_weak
16081;7142.0;25.0;51.0;32.0;2388.0;344.0;82.0;536.0;276.0;uniform_t_ir_2_weak
16082;17293.0;81.0;36.0;0.0;2261.0;238.0;57.0;945.0;486.0;uniform_t_ir_2_weak
16083;4689.0;25.0;25.0;45.0;1853.0;374.0;103.0;448.0;263.0;uniform_t_ir_2_weak
16084;5207.0;37.0;21.0;19.0;1015.0;136.0;39.0;403.0;256.0;uniform_t_ir_2_weak
16085;8885.0;42.0;61.0;2.0;1912.0;216.0;76.0;614.0;416.0;uniform_t_ir_2_weak
16086;12059.0;5.0;70.0;83.0;6001.0;745.0;215.0;736.0;549.0;uniform_t_ir_2_weak
16087;9132.0;13.0;61.0;49.0;3900.0;613.0;147.0;622.0;397.0;uniform_t_ir_2_weak
16088;16380.0;73.0;59.0;43.0;3983.0;516.0;170.0;1070.0;744.0;uniform_t_ir_2_weak
16089;17047.0;46.0;79.0;74.0;5270.0;771.0;212.0;908.0;637.0;uniform_t_ir_2_weak
16090;7430.0;30.0;23.0;63.0;2796.0;415.0;119.0;459.0;306.0;uniform_t_ir_2_weak
16091;10151.0;75.0;29.0;42.0;2216.0;405.0;114.0;1155.0;578.0;uniform_t_ir_2_weak
16092;11557.0;45.0;73.0;47.0;3343.0;541.0;195.0;1042.0;752.0;uniform_t_ir_2_weak
16093;16560.0;76.0;51.0;40.0;3642.0;649.0;139.0;1161.0;644.0;uniform_t_ir_2_weak
16094;9327.0;45.0;29.0;74.0;3210.0;509.0;150.0;739.0;372.0;uniform_t_ir_2_weak
16095;6103.0;42.0;7.0;33.0;1303.0;202.0;55.0;353.0;277.0;uniform_t_ir_2_weak
16096;17094.0;68.0;7.0;68.0;4774.0;568.0;130.0;934.0;445.0;uniform_t_ir_2_weak
16097;11287.0;33.0;77.0;47.0;3403.0;557.0;173.0;900.0;539.0;uniform_t_ir_2_weak
16098;7671.0;34.0;5.0;57.0;3010.0;441.0;98.0;439.0;243.0;uniform_t_ir_2_weak
16099;13467.0;72.0;35.0;39.0;2553.0;412.0;108.0;860.0;599.0;uniform_t_ir_2_weak
16100;6681.0;13.0;69.0;15.0;2129.0;282.0;90.0;426.0;330.0;uniform_t_ir_2_weak
16101;17346.0;50.0;71.0;53.0;4910.0;549.0;125.0;1078.0;428.0;uniform_t_ir_2_weak
16102;7813.0;15.0;41.0;78.0;3696.0;580.0;180.0;459.0;356.0;uniform_t_ir_2_weak
16103;4507.0;11.0;50.0;4.0;1235.0;188.0;45.0;291.0;195.0;uniform_t_ir_2_weak
16104;10391.0;63.0;32.0;25.0;1811.0;254.0;42.0;867.0;288.0;uniform_t_ir_2_weak
16105;14249.0;61.0;26.0;63.0;3954.0;473.0;141.0;1123.0;550.0;uniform_t_ir_2_weak
16106;12052.0;62.0;61.0;26.0;2583.0;410.0;92.0;877.0;454.0;uniform_t_ir_2_weak
16107;10406.0;11.0;83.0;68.0;4787.0;656.0;184.0;900.0;440.0;uniform_t_ir_2_weak
16108;17828.0;81.0;64.0;15.0;3096.0;342.0;104.0;1033.0;697.0;uniform_t_ir_2_weak
16109;1795.0;2.0;33.0;1.0;443.0;78.0;27.0;176.0;104.0;uniform_t_ir_2_weak
16110;6768.0;1.0;53.0;56.0;2854.0;363.0;135.0;510.0;252.0;uniform_t_ir_2_weak
16111;5785.0;12.0;38.0;58.0;2638.0;486.0;98.0;514.0;219.0;uniform_t_ir_2_weak
16112;14137.0;80.0;52.0;0.0;2290.0;324.0;77.0;967.0;546.0;uniform_t_ir_2_weak
16113;11356.0;57.0;55.0;19.0;2012.0;299.0;86.0;569.0;433.0;uniform_t_ir_2_weak
16114;5303.0;30.0;28.0;44.0;2041.0;322.0;89.0;454.0;207.0;uniform_t_ir_2_weak
16115;15795.0;74.0;58.0;48.0;3554.0;434.0;136.0;1177.0;648.0;uniform_t_ir_2_weak
16116;2915.0;24.0;8.0;28.0;976.0;160.0;33.0;204.0;98.0;uniform_t_ir_2_weak
