;ir_1;red;green;blue;vis_1;vis_2;vis_3;ir_2;ir_3;intervention
8190;11614.0;65.0;27.0;65.0;3545.0;539.0;6.0;2002.0;24.0;uniform_pol_1_strong
8191;7835.0;27.0;32.0;78.0;3553.0;587.0;55.0;1245.0;165.0;uniform_pol_1_strong
8192;7399.0;11.0;46.0;44.0;3107.0;416.0;6.0;879.0;16.0;uniform_pol_1_strong
8193;10760.0;31.0;51.0;79.0;4037.0;664.0;10.0;1347.0;29.0;uniform_pol_1_strong
8194;13989.0;64.0;67.0;64.0;4010.0;766.0;19.0;2617.0;72.0;uniform_pol_1_strong
8195;4013.0;7.0;36.0;47.0;1755.0;413.0;23.0;784.0;51.0;uniform_pol_1_strong
8196;14038.0;54.0;72.0;12.0;2619.0;342.0;4.0;1648.0;29.0;uniform_pol_1_strong
8197;5187.0;28.0;20.0;39.0;1781.0;246.0;28.0;819.0;107.0;uniform_pol_1_strong
8198;2926.0;17.0;7.0;34.0;1310.0;194.0;3.0;413.0;11.0;uniform_pol_1_strong
8199;15702.0;64.0;51.0;85.0;5385.0;889.0;35.0;2581.0;96.0;uniform_pol_1_strong
8200;17836.0;82.0;60.0;72.0;5087.0;821.0;18.0;2763.0;91.0;uniform_pol_1_strong
8201;10200.0;5.0;79.0;50.0;3757.0;555.0;31.0;1329.0;94.0;uniform_pol_1_strong
8202;13682.0;50.0;45.0;71.0;5057.0;753.0;18.0;2176.0;59.0;uniform_pol_1_strong
8203;8010.0;47.0;13.0;57.0;2640.0;439.0;18.0;1276.0;63.0;uniform_pol_1_strong
8204;2997.0;11.0;6.0;45.0;1541.0;271.0;23.0;503.0;53.0;uniform_pol_1_strong
8205;7174.0;41.0;41.0;14.0;1386.0;275.0;2.0;1383.0;12.0;uniform_pol_1_strong
8206;2252.0;3.0;26.0;23.0;972.0;150.0;0.0;348.0;11.0;uniform_pol_1_strong
8207;11698.0;37.0;80.0;33.0;3144.0;421.0;16.0;1740.0;76.0;uniform_pol_1_strong
8208;856.0;15.0;2.0;4.0;107.0;16.0;0.0;150.0;19.0;uniform_pol_1_strong
8209;1300.0;4.0;3.0;27.0;780.0;85.0;0.0;174.0;6.0;uniform_pol_1_strong
8210;11653.0;10.0;85.0;70.0;4818.0;709.0;29.0;1676.0;70.0;uniform_pol_1_strong
8211;8555.0;30.0;43.0;71.0;3730.0;489.0;47.0;1212.0;142.0;uniform_pol_1_strong
8212;15103.0;57.0;54.0;71.0;5117.0;717.0;34.0;2185.0;118.0;uniform_pol_1_strong
8213;8936.0;16.0;34.0;76.0;4274.0;681.0;3.0;1338.0;18.0;uniform_pol_1_strong
8214;12117.0;71.0;29.0;50.0;2603.0;468.0;9.0;2017.0;43.0;uniform_pol_1_strong
8215;15551.0;70.0;64.0;38.0;3721.0;512.0;1.0;2178.0;19.0;uniform_pol_1_strong
8216;13313.0;81.0;48.0;44.0;2931.0;506.0;35.0;2224.0;175.0;uniform_pol_1_strong
8217;5175.0;14.0;32.0;43.0;2011.0;294.0;16.0;653.0;43.0;uniform_pol_1_strong
8218;19297.0;71.0;79.0;73.0;5630.0;937.0;6.0;2909.0;27.0;uniform_pol_1_strong
8219;6671.0;5.0;78.0;21.0;2233.0;262.0;0.0;891.0;17.0;uniform_pol_1_strong
8220;4407.0;31.0;5.0;34.0;1483.0;226.0;23.0;753.0;75.0;uniform_pol_1_strong
8221;17563.0;78.0;65.0;34.0;3511.0;526.0;15.0;2386.0;88.0;uniform_pol_1_strong
8222;3146.0;15.0;16.0;45.0;1692.0;299.0;5.0;566.0;14.0;uniform_pol_1_strong
8223;16695.0;60.0;82.0;76.0;5368.0;884.0;6.0;2927.0;33.0;uniform_pol_1_strong
8224;11062.0;40.0;58.0;16.0;2252.0;333.0;0.0;1685.0;15.0;uniform_pol_1_strong
8225;9883.0;59.0;27.0;31.0;2030.0;305.0;17.0;1553.0;102.0;uniform_pol_1_strong
8226;14244.0;83.0;18.0;40.0;2692.0;408.0;2.0;2026.0;24.0;uniform_pol_1_strong
8227;4286.0;1.0;3.0;79.0;3052.0;509.0;15.0;710.0;28.0;uniform_pol_1_strong
8228;6020.0;56.0;19.0;9.0;703.0;165.0;3.0;1242.0;40.0;uniform_pol_1_strong
8229;9738.0;56.0;41.0;26.0;1766.0;332.0;33.0;1614.0;186.0;uniform_pol_1_strong
8230;7646.0;6.0;53.0;53.0;3295.0;479.0;4.0;1099.0;17.0;uniform_pol_1_strong
8231;24866.0;81.0;65.0;76.0;6661.0;805.0;37.0;2777.0;113.0;uniform_pol_1_strong
8232;5337.0;31.0;9.0;64.0;1987.0;518.0;10.0;1112.0;18.0;uniform_pol_1_strong
8233;11587.0;57.0;5.0;75.0;3889.0;616.0;2.0;1882.0;18.0;uniform_pol_1_strong
8234;13269.0;13.0;83.0;61.0;5258.0;704.0;10.0;1746.0;35.0;uniform_pol_1_strong
8235;3189.0;9.0;2.0;53.0;1965.0;294.0;4.0;458.0;10.0;uniform_pol_1_strong
8236;10568.0;54.0;13.0;71.0;3868.0;536.0;12.0;1577.0;46.0;uniform_pol_1_strong
8237;10848.0;74.0;15.0;4.0;1099.0;179.0;13.0;1759.0;131.0;uniform_pol_1_strong
8238;7529.0;17.0;84.0;7.0;1898.0;251.0;11.0;1053.0;53.0;uniform_pol_1_strong
8239;4996.0;31.0;15.0;29.0;1366.0;189.0;12.0;664.0;53.0;uniform_pol_1_strong
8240;11372.0;35.0;51.0;62.0;4386.0;492.0;4.0;1311.0;25.0;uniform_pol_1_strong
8241;16292.0;75.0;67.0;45.0;3618.0;669.0;48.0;2757.0;208.0;uniform_pol_1_strong
8242;11498.0;34.0;77.0;37.0;3404.0;487.0;6.0;1645.0;23.0;uniform_pol_1_strong
8243;5234.0;16.0;48.0;30.0;1674.0;257.0;14.0;769.0;51.0;uniform_pol_1_strong
8244;12934.0;27.0;79.0;59.0;4548.0;620.0;8.0;1828.0;30.0;uniform_pol_1_strong
8245;7494.0;28.0;64.0;1.0;1415.0;201.0;5.0;951.0;19.0;uniform_pol_1_strong
8246;14854.0;68.0;55.0;2.0;2478.0;335.0;4.0;2435.0;44.0;uniform_pol_1_strong
8247;5266.0;24.0;30.0;54.0;2089.0;460.0;4.0;1102.0;17.0;uniform_pol_1_strong
8248;6536.0;3.0;45.0;55.0;2704.0;400.0;30.0;854.0;74.0;uniform_pol_1_strong
8249;6518.0;14.0;17.0;81.0;3522.0;524.0;16.0;944.0;27.0;uniform_pol_1_strong
8250;8774.0;54.0;36.0;8.0;1264.0;185.0;0.0;1232.0;13.0;uniform_pol_1_strong
8251;6010.0;1.0;53.0;62.0;3201.0;536.0;11.0;1188.0;26.0;uniform_pol_1_strong
8252;9950.0;55.0;0.0;73.0;3496.0;521.0;4.0;1716.0;19.0;uniform_pol_1_strong
8253;4453.0;9.0;50.0;20.0;1417.0;194.0;0.0;620.0;10.0;uniform_pol_1_strong
8254;11814.0;62.0;30.0;50.0;2864.0;504.0;12.0;2153.0;58.0;uniform_pol_1_strong
8255;3083.0;16.0;29.0;20.0;834.0;144.0;0.0;451.0;9.0;uniform_pol_1_strong
8256;12684.0;15.0;62.0;85.0;5123.0;717.0;32.0;1487.0;56.0;uniform_pol_1_strong
8257;8800.0;62.0;15.0;16.0;1257.0;155.0;17.0;1252.0;153.0;uniform_pol_1_strong
8258;10306.0;55.0;11.0;81.0;4288.0;652.0;3.0;1846.0;18.0;uniform_pol_1_strong
8259;16707.0;79.0;36.0;48.0;3547.0;541.0;17.0;2359.0;107.0;uniform_pol_1_strong
8260;7560.0;45.0;51.0;19.0;1583.0;340.0;26.0;1612.0;148.0;uniform_pol_1_strong
8261;7948.0;39.0;23.0;65.0;3217.0;418.0;15.0;1126.0;37.0;uniform_pol_1_strong
8262;314.0;3.0;3.0;11.0;159.0;25.0;1.0;71.0;5.0;uniform_pol_1_strong
8263;9981.0;48.0;72.0;0.0;1806.0;339.0;0.0;1788.0;17.0;uniform_pol_1_strong
8264;14547.0;56.0;64.0;74.0;5118.0;828.0;23.0;2418.0;83.0;uniform_pol_1_strong
8265;4736.0;16.0;14.0;80.0;3064.0;569.0;25.0;992.0;50.0;uniform_pol_1_strong
8266;9935.0;7.0;64.0;82.0;4600.0;705.0;12.0;1559.0;30.0;uniform_pol_1_strong
8267;13544.0;67.0;51.0;76.0;4606.0;709.0;25.0;2551.0;103.0;uniform_pol_1_strong
8268;11309.0;49.0;80.0;45.0;3561.0;494.0;14.0;1757.0;69.0;uniform_pol_1_strong
8269;13930.0;67.0;32.0;47.0;3244.0;403.0;4.0;1669.0;25.0;uniform_pol_1_strong
8270;6857.0;41.0;30.0;49.0;2551.0;358.0;25.0;1241.0;84.0;uniform_pol_1_strong
8271;18127.0;75.0;79.0;60.0;5081.0;882.0;45.0;3190.0;177.0;uniform_pol_1_strong
8272;3515.0;15.0;31.0;22.0;1135.0;88.0;9.0;305.0;54.0;uniform_pol_1_strong
8273;8761.0;43.0;39.0;12.0;1521.0;166.0;17.0;916.0;107.0;uniform_pol_1_strong
8274;18087.0;46.0;83.0;84.0;5949.0;810.0;15.0;2466.0;36.0;uniform_pol_1_strong
8275;6809.0;6.0;39.0;66.0;3636.0;453.0;20.0;866.0;37.0;uniform_pol_1_strong
8276;10255.0;67.0;28.0;23.0;1598.0;266.0;9.0;1611.0;84.0;uniform_pol_1_strong
8277;15501.0;76.0;18.0;58.0;3606.0;515.0;10.0;1940.0;33.0;uniform_pol_1_strong
8278;13861.0;64.0;83.0;17.0;2785.0;428.0;50.0;2447.0;286.0;uniform_pol_1_strong
8279;17284.0;85.0;74.0;42.0;3704.0;504.0;7.0;2607.0;62.0;uniform_pol_1_strong
8280;9674.0;45.0;50.0;73.0;3799.0;735.0;14.0;2048.0;27.0;uniform_pol_1_strong
8281;14008.0;51.0;39.0;65.0;3959.0;540.0;43.0;1542.0;125.0;uniform_pol_1_strong
8282;12303.0;69.0;29.0;31.0;2423.0;334.0;7.0;1809.0;32.0;uniform_pol_1_strong
8283;10906.0;16.0;84.0;69.0;4641.0;650.0;6.0;1633.0;27.0;uniform_pol_1_strong
8284;5053.0;3.0;63.0;15.0;1469.0;185.0;5.0;634.0;22.0;uniform_pol_1_strong
8285;9095.0;56.0;16.0;33.0;1934.0;331.0;0.0;1579.0;15.0;uniform_pol_1_strong
8286;7956.0;55.0;18.0;52.0;2252.0;413.0;0.0;1482.0;20.0;uniform_pol_1_strong
8287;16338.0;85.0;55.0;54.0;3934.0;443.0;14.0;2074.0;77.0;uniform_pol_1_strong
8288;9214.0;51.0;13.0;47.0;2158.0;322.0;2.0;1006.0;12.0;uniform_pol_1_strong
8289;5648.0;43.0;5.0;0.0;665.0;70.0;4.0;714.0;70.0;uniform_pol_1_strong
8290;11553.0;10.0;77.0;72.0;5308.0;567.0;29.0;1349.0;68.0;uniform_pol_1_strong
8291;11945.0;37.0;61.0;57.0;3557.0;595.0;5.0;1698.0;21.0;uniform_pol_1_strong
8292;9634.0;45.0;54.0;29.0;2250.0;361.0;14.0;1582.0;51.0;uniform_pol_1_strong
8293;3195.0;1.0;33.0;28.0;1282.0;214.0;0.0;512.0;6.0;uniform_pol_1_strong
8294;18743.0;85.0;9.0;76.0;4609.0;661.0;14.0;2415.0;73.0;uniform_pol_1_strong
8295;4026.0;22.0;33.0;15.0;985.0;159.0;0.0;603.0;15.0;uniform_pol_1_strong
8296;8215.0;23.0;68.0;13.0;2068.0;253.0;3.0;853.0;18.0;uniform_pol_1_strong
8297;22692.0;82.0;79.0;83.0;6266.0;1039.0;53.0;3538.0;192.0;uniform_pol_1_strong
8298;12561.0;31.0;79.0;66.0;4534.0;658.0;6.0;1861.0;28.0;uniform_pol_1_strong
8299;4516.0;4.0;50.0;16.0;1438.0;190.0;2.0;622.0;8.0;uniform_pol_1_strong
8300;9386.0;55.0;32.0;18.0;1644.0;229.0;6.0;1228.0;46.0;uniform_pol_1_strong
8301;10915.0;71.0;3.0;33.0;1875.0;284.0;19.0;1466.0;109.0;uniform_pol_1_strong
8302;20406.0;75.0;35.0;83.0;5524.0;809.0;22.0;2761.0;80.0;uniform_pol_1_strong
8303;17007.0;60.0;66.0;76.0;4915.0;736.0;19.0;2297.0;89.0;uniform_pol_1_strong
8304;6942.0;43.0;28.0;35.0;1756.0;260.0;6.0;1069.0;18.0;uniform_pol_1_strong
8305;4829.0;30.0;34.0;13.0;1054.0;141.0;0.0;685.0;8.0;uniform_pol_1_strong
8306;12265.0;76.0;1.0;67.0;2880.0;582.0;4.0;2056.0;25.0;uniform_pol_1_strong
8307;2749.0;30.0;2.0;2.0;277.0;44.0;0.0;430.0;7.0;uniform_pol_1_strong
8308;10458.0;43.0;72.0;28.0;2680.0;414.0;28.0;1531.0;113.0;uniform_pol_1_strong
8309;5815.0;14.0;67.0;0.0;1549.0;269.0;11.0;969.0;57.0;uniform_pol_1_strong
8310;14384.0;72.0;36.0;21.0;2292.0;280.0;0.0;1566.0;14.0;uniform_pol_1_strong
8311;15654.0;61.0;34.0;68.0;4420.0;418.0;23.0;1657.0;72.0;uniform_pol_1_strong
8312;16827.0;54.0;71.0;54.0;4851.0;720.0;29.0;2203.0;113.0;uniform_pol_1_strong
8313;1163.0;19.0;6.0;2.0;147.0;24.0;0.0;214.0;18.0;uniform_pol_1_strong
8314;11319.0;54.0;50.0;14.0;1919.0;269.0;17.0;1528.0;109.0;uniform_pol_1_strong
8315;11383.0;48.0;70.0;28.0;2554.0;442.0;7.0;2173.0;40.0;uniform_pol_1_strong
8316;15049.0;49.0;82.0;67.0;4074.0;859.0;13.0;2744.0;57.0;uniform_pol_1_strong
8317;13948.0;66.0;17.0;69.0;3942.0;621.0;17.0;2030.0;71.0;uniform_pol_1_strong
8318;3160.0;24.0;6.0;33.0;1124.0;189.0;0.0;500.0;10.0;uniform_pol_1_strong
8319;8808.0;25.0;35.0;72.0;3154.0;587.0;31.0;1319.0;91.0;uniform_pol_1_strong
8320;12278.0;58.0;46.0;32.0;2852.0;312.0;6.0;1352.0;44.0;uniform_pol_1_strong
8321;13552.0;74.0;0.0;74.0;4166.0;571.0;5.0;2045.0;25.0;uniform_pol_1_strong
8322;8746.0;33.0;9.0;78.0;3781.0;463.0;12.0;1099.0;26.0;uniform_pol_1_strong
8323;18094.0;44.0;75.0;75.0;5919.0;641.0;15.0;1761.0;46.0;uniform_pol_1_strong
8324;13468.0;70.0;2.0;81.0;4053.0;578.0;26.0;1895.0;78.0;uniform_pol_1_strong
8325;8031.0;57.0;2.0;21.0;1091.0;145.0;0.0;917.0;20.0;uniform_pol_1_strong
8326;13512.0;85.0;37.0;17.0;2182.0;296.0;9.0;1883.0;82.0;uniform_pol_1_strong
8327;10843.0;38.0;62.0;43.0;2857.0;506.0;8.0;1769.0;41.0;uniform_pol_1_strong
8328;7452.0;37.0;41.0;14.0;1495.0;227.0;0.0;1099.0;14.0;uniform_pol_1_strong
8329;14522.0;46.0;71.0;70.0;4685.0;831.0;6.0;2346.0;25.0;uniform_pol_1_strong
8330;12941.0;68.0;6.0;58.0;3605.0;467.0;1.0;1701.0;16.0;uniform_pol_1_strong
8331;4726.0;1.0;1.0;80.0;3308.0;512.0;6.0;774.0;13.0;uniform_pol_1_strong
8332;19224.0;75.0;73.0;76.0;5505.0;832.0;13.0;3082.0;44.0;uniform_pol_1_strong
8333;4271.0;28.0;33.0;10.0;1030.0;139.0;0.0;716.0;5.0;uniform_pol_1_strong
8334;19367.0;82.0;50.0;9.0;2914.0;322.0;0.0;2180.0;13.0;uniform_pol_1_strong
8335;15020.0;65.0;61.0;53.0;3993.0;529.0;6.0;1974.0;30.0;uniform_pol_1_strong
8336;2255.0;26.0;19.0;3.0;363.0;58.0;0.0;389.0;9.0;uniform_pol_1_strong
8337;3207.0;25.0;19.0;14.0;700.0;82.0;2.0;360.0;6.0;uniform_pol_1_strong
8338;8777.0;33.0;38.0;47.0;2607.0;399.0;4.0;1171.0;14.0;uniform_pol_1_strong
8339;4884.0;6.0;59.0;4.0;1336.0;180.0;0.0;662.0;8.0;uniform_pol_1_strong
8340;6672.0;11.0;70.0;18.0;2043.0;316.0;1.0;1085.0;10.0;uniform_pol_1_strong
8341;22509.0;73.0;84.0;63.0;5974.0;909.0;9.0;3405.0;26.0;uniform_pol_1_strong
8342;608.0;6.0;15.0;2.0;137.0;23.0;1.0;113.0;7.0;uniform_pol_1_strong
8343;17154.0;74.0;85.0;22.0;3610.0;580.0;28.0;3054.0;196.0;uniform_pol_1_strong
8344;14712.0;72.0;33.0;61.0;3631.0;593.0;11.0;2316.0;33.0;uniform_pol_1_strong
8345;7728.0;44.0;18.0;34.0;1705.0;266.0;11.0;1048.0;60.0;uniform_pol_1_strong
8346;7400.0;1.0;50.0;47.0;3007.0;426.0;13.0;983.0;46.0;uniform_pol_1_strong
8347;2136.0;10.0;10.0;30.0;1072.0;148.0;1.0;285.0;7.0;uniform_pol_1_strong
8348;13505.0;73.0;34.0;56.0;3174.0;427.0;8.0;1713.0;42.0;uniform_pol_1_strong
8349;13682.0;56.0;48.0;29.0;2896.0;379.0;15.0;1649.0;104.0;uniform_pol_1_strong
8350;4335.0;18.0;40.0;16.0;1237.0;176.0;0.0;645.0;6.0;uniform_pol_1_strong
8351;11400.0;32.0;51.0;83.0;4923.0;659.0;42.0;1582.0;125.0;uniform_pol_1_strong
8352;8234.0;23.0;45.0;48.0;3037.0;427.0;2.0;1040.0;16.0;uniform_pol_1_strong
8353;10057.0;57.0;34.0;12.0;1570.0;219.0;11.0;1304.0;87.0;uniform_pol_1_strong
8354;15572.0;84.0;46.0;72.0;4069.0;852.0;35.0;2903.0;126.0;uniform_pol_1_strong
8355;6709.0;36.0;1.0;79.0;3039.0;738.0;45.0;1357.0;106.0;uniform_pol_1_strong
8356;15280.0;64.0;1.0;79.0;4435.0;678.0;12.0;2107.0;30.0;uniform_pol_1_strong
8357;6485.0;14.0;68.0;19.0;1827.0;273.0;8.0;1073.0;37.0;uniform_pol_1_strong
8358;2680.0;18.0;16.0;21.0;892.0;87.0;0.0;294.0;4.0;uniform_pol_1_strong
8359;17670.0;75.0;83.0;74.0;5347.0;860.0;10.0;3160.0;36.0;uniform_pol_1_strong
8360;9712.0;18.0;56.0;70.0;4225.0;566.0;12.0;1198.0;35.0;uniform_pol_1_strong
8361;17733.0;64.0;83.0;71.0;5440.0;785.0;10.0;2944.0;40.0;uniform_pol_1_strong
8362;7281.0;3.0;57.0;62.0;3419.0;467.0;24.0;1169.0;43.0;uniform_pol_1_strong
8363;8851.0;2.0;73.0;54.0;3334.0;643.0;11.0;1427.0;34.0;uniform_pol_1_strong
8364;14053.0;76.0;63.0;35.0;2910.0;535.0;7.0;2431.0;26.0;uniform_pol_1_strong
8365;9896.0;63.0;2.0;51.0;2457.0;423.0;8.0;1766.0;24.0;uniform_pol_1_strong
8366;3201.0;11.0;34.0;3.0;789.0;87.0;0.0;378.0;4.0;uniform_pol_1_strong
8367;7452.0;5.0;63.0;37.0;2484.0;371.0;16.0;1025.0;45.0;uniform_pol_1_strong
8368;11195.0;38.0;57.0;42.0;3261.0;436.0;25.0;1523.0;89.0;uniform_pol_1_strong
8369;7019.0;31.0;64.0;18.0;1883.0;272.0;5.0;1239.0;27.0;uniform_pol_1_strong
8370;10241.0;51.0;6.0;76.0;3423.0;690.0;74.0;1921.0;237.0;uniform_pol_1_strong
8371;5385.0;10.0;59.0;1.0;1486.0;188.0;1.0;681.0;9.0;uniform_pol_1_strong
8372;8580.0;29.0;42.0;37.0;2691.0;275.0;3.0;1040.0;19.0;uniform_pol_1_strong
8373;7201.0;2.0;71.0;38.0;2754.0;477.0;13.0;1169.0;42.0;uniform_pol_1_strong
8374;10133.0;53.0;21.0;72.0;3436.0;513.0;49.0;1538.0;137.0;uniform_pol_1_strong
8375;2872.0;13.0;43.0;3.0;744.0;140.0;9.0;528.0;46.0;uniform_pol_1_strong
8376;12328.0;65.0;45.0;17.0;2103.0;235.0;10.0;1551.0;83.0;uniform_pol_1_strong
8377;6113.0;19.0;60.0;8.0;1408.0;218.0;3.0;916.0;15.0;uniform_pol_1_strong
8378;18412.0;84.0;64.0;64.0;3860.0;803.0;31.0;2777.0;136.0;uniform_pol_1_strong
8379;11308.0;63.0;73.0;31.0;2390.0;422.0;5.0;1890.0;34.0;uniform_pol_1_strong
8380;14425.0;39.0;83.0;66.0;4881.0;842.0;10.0;2343.0;28.0;uniform_pol_1_strong
8381;22314.0;75.0;76.0;78.0;6162.0;870.0;40.0;2750.0;139.0;uniform_pol_1_strong
8382;9599.0;2.0;74.0;47.0;3423.0;590.0;23.0;1425.0;83.0;uniform_pol_1_strong
8383;6197.0;6.0;75.0;5.0;1903.0;255.0;12.0;1010.0;66.0;uniform_pol_1_strong
8384;10224.0;67.0;18.0;0.0;1184.0;149.0;16.0;1231.0;128.0;uniform_pol_1_strong
8385;11579.0;63.0;0.0;57.0;3011.0;348.0;10.0;1343.0;39.0;uniform_pol_1_strong
8386;12056.0;65.0;24.0;69.0;3562.0;683.0;6.0;2450.0;22.0;uniform_pol_1_strong
8387;15325.0;75.0;11.0;46.0;3291.0;279.0;0.0;1408.0;23.0;uniform_pol_1_strong
8388;5220.0;29.0;27.0;20.0;1201.0;153.0;4.0;729.0;42.0;uniform_pol_1_strong
8389;2728.0;14.0;26.0;30.0;1088.0;170.0;7.0;473.0;19.0;uniform_pol_1_strong
8390;13087.0;83.0;51.0;12.0;2228.0;407.0;0.0;2659.0;17.0;uniform_pol_1_strong
8391;6239.0;27.0;35.0;49.0;2288.0;421.0;21.0;1018.0;59.0;uniform_pol_1_strong
8392;8703.0;23.0;38.0;75.0;4015.0;624.0;4.0;1442.0;23.0;uniform_pol_1_strong
8393;9133.0;11.0;83.0;59.0;3390.0;593.0;8.0;1535.0;21.0;uniform_pol_1_strong
8394;12977.0;58.0;55.0;53.0;3628.0;675.0;5.0;2570.0;20.0;uniform_pol_1_strong
8395;9370.0;37.0;72.0;8.0;2077.0;289.0;9.0;1346.0;53.0;uniform_pol_1_strong
8396;17887.0;83.0;76.0;23.0;3410.0;511.0;8.0;2877.0;35.0;uniform_pol_1_strong
8397;7173.0;50.0;4.0;11.0;912.0;110.0;7.0;1033.0;94.0;uniform_pol_1_strong
8398;13137.0;60.0;37.0;34.0;2688.0;368.0;24.0;1616.0;129.0;uniform_pol_1_strong
8399;5907.0;29.0;46.0;5.0;1322.0;188.0;14.0;868.0;92.0;uniform_pol_1_strong
8400;9191.0;50.0;17.0;71.0;3274.0;565.0;13.0;1716.0;59.0;uniform_pol_1_strong
8401;10242.0;48.0;40.0;37.0;2428.0;457.0;26.0;1552.0;131.0;uniform_pol_1_strong
8402;7930.0;49.0;37.0;7.0;1204.0;162.0;0.0;1066.0;9.0;uniform_pol_1_strong
8403;6796.0;16.0;30.0;81.0;3497.0;563.0;13.0;1046.0;25.0;uniform_pol_1_strong
8404;17237.0;51.0;81.0;78.0;5848.0;748.0;83.0;2383.0;243.0;uniform_pol_1_strong
8405;12193.0;51.0;36.0;61.0;3940.0;578.0;9.0;1839.0;34.0;uniform_pol_1_strong
8406;8841.0;10.0;64.0;83.0;4237.0;697.0;8.0;1659.0;23.0;uniform_pol_1_strong
8407;3567.0;8.0;2.0;58.0;2106.0;369.0;15.0;547.0;31.0;uniform_pol_1_strong
8408;13923.0;63.0;70.0;16.0;2460.0;326.0;1.0;1766.0;32.0;uniform_pol_1_strong
8409;13364.0;55.0;72.0;71.0;4417.0;724.0;14.0;2429.0;48.0;uniform_pol_1_strong
8410;9224.0;17.0;61.0;76.0;4343.0;552.0;14.0;1351.0;36.0;uniform_pol_1_strong
8411;10933.0;37.0;65.0;38.0;3015.0;425.0;11.0;1453.0;44.0;uniform_pol_1_strong
8412;14222.0;75.0;24.0;15.0;1971.0;231.0;8.0;1771.0;63.0;uniform_pol_1_strong
8413;5815.0;8.0;53.0;32.0;2152.0;331.0;28.0;863.0;89.0;uniform_pol_1_strong
8414;6467.0;6.0;73.0;10.0;1823.0;270.0;0.0;959.0;11.0;uniform_pol_1_strong
8415;10571.0;80.0;18.0;5.0;1117.0;168.0;12.0;1510.0;103.0;uniform_pol_1_strong
8416;13263.0;41.0;82.0;19.0;2821.0;428.0;4.0;1978.0;36.0;uniform_pol_1_strong
8417;11648.0;44.0;43.0;55.0;3860.0;531.0;52.0;1751.0;186.0;uniform_pol_1_strong
8418;13452.0;57.0;49.0;43.0;3393.0;497.0;46.0;1883.0;206.0;uniform_pol_1_strong
8419;6945.0;7.0;82.0;14.0;1991.0;299.0;6.0;942.0;39.0;uniform_pol_1_strong
8420;11924.0;31.0;76.0;78.0;4941.0;862.0;13.0;2471.0;31.0;uniform_pol_1_strong
8421;12087.0;43.0;79.0;15.0;2598.0;362.0;12.0;1612.0;72.0;uniform_pol_1_strong
8422;5368.0;28.0;12.0;59.0;2347.0;403.0;6.0;889.0;20.0;uniform_pol_1_strong
8423;17073.0;79.0;36.0;56.0;3672.0;629.0;24.0;2834.0;81.0;uniform_pol_1_strong
8424;9039.0;40.0;63.0;19.0;2003.0;339.0;1.0;1463.0;21.0;uniform_pol_1_strong
8425;9609.0;52.0;33.0;27.0;2109.0;284.0;4.0;1482.0;58.0;uniform_pol_1_strong
8426;3010.0;21.0;25.0;8.0;549.0;69.0;0.0;375.0;7.0;uniform_pol_1_strong
8427;12147.0;77.0;53.0;4.0;2057.0;232.0;10.0;1645.0;50.0;uniform_pol_1_strong
8428;7590.0;22.0;65.0;12.0;1781.0;245.0;0.0;962.0;17.0;uniform_pol_1_strong
8429;8329.0;54.0;28.0;28.0;1690.0;252.0;0.0;1309.0;9.0;uniform_pol_1_strong
8430;4598.0;13.0;10.0;63.0;2576.0;416.0;28.0;661.0;50.0;uniform_pol_1_strong
8431;9093.0;46.0;6.0;50.0;2682.0;346.0;0.0;1041.0;28.0;uniform_pol_1_strong
8432;7941.0;40.0;52.0;10.0;1511.0;223.0;0.0;1202.0;11.0;uniform_pol_1_strong
8433;13413.0;55.0;42.0;79.0;4290.0;661.0;37.0;1948.0;89.0;uniform_pol_1_strong
8434;7528.0;43.0;22.0;33.0;1789.0;166.0;0.0;712.0;11.0;uniform_pol_1_strong
8435;8307.0;53.0;16.0;24.0;1456.0;192.0;0.0;1215.0;22.0;uniform_pol_1_strong
8436;15058.0;47.0;76.0;69.0;4733.0;811.0;18.0;2524.0;57.0;uniform_pol_1_strong
8437;2047.0;23.0;12.0;5.0;291.0;42.0;1.0;310.0;8.0;uniform_pol_1_strong
8438;10440.0;71.0;0.0;8.0;1206.0;143.0;14.0;1343.0;128.0;uniform_pol_1_strong
8439;5967.0;35.0;17.0;48.0;2140.0;344.0;5.0;1018.0;19.0;uniform_pol_1_strong
8440;7906.0;35.0;8.0;68.0;3026.0;547.0;30.0;1301.0;75.0;uniform_pol_1_strong
8441;9742.0;59.0;35.0;28.0;1920.0;329.0;2.0;1811.0;45.0;uniform_pol_1_strong
8442;8696.0;20.0;78.0;27.0;2540.0;407.0;8.0;1321.0;32.0;uniform_pol_1_strong
8443;8143.0;26.0;54.0;57.0;3289.0;500.0;66.0;1308.0;179.0;uniform_pol_1_strong
8444;12832.0;52.0;56.0;1.0;2248.0;198.0;0.0;1310.0;13.0;uniform_pol_1_strong
8445;9585.0;65.0;19.0;2.0;1130.0;171.0;0.0;1383.0;12.0;uniform_pol_1_strong
8446;2686.0;14.0;32.0;6.0;714.0;79.0;0.0;386.0;12.0;uniform_pol_1_strong
8447;7662.0;2.0;64.0;72.0;3388.0;507.0;15.0;1063.0;32.0;uniform_pol_1_strong
8448;5834.0;38.0;26.0;10.0;970.0;152.0;6.0;883.0;59.0;uniform_pol_1_strong
8449;12212.0;50.0;56.0;39.0;3384.0;447.0;10.0;1585.0;43.0;uniform_pol_1_strong
